player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur
Karl Toko Ekambi,Lyon,26.0,FW,538.0,2.0,1.0,,14.0
Lucas Tousart,Lyon,22.0,MF,1763.0,2.0,2.0,,16.0
Bertrand TraorĂ©,Lyon,23.0,"FW,MF",1253.0,1.0,3.0,,9.0
Taiwo Awoniyi,Mainz 05,21.0,FW,483.0,1.0,0.0,,3.0
Ridle Baku,Mainz 05,21.0,"DF,MF",2351.0,1.0,3.0,,5.0
Leandro Barreiro Martins,Mainz 05,19.0,MF,938.0,0.0,2.0,,4.0
Jean-Paul BoĂ«tius,Mainz 05,25.0,MF,2266.0,4.0,5.0,,4.0
Daniel Brosinski,Mainz 05,31.0,DF,1709.0,2.0,4.0,,2.0
Jeffrey Bruma,Mainz 05,27.0,DF,675.0,0.0,0.0,,3.0
Jonathan Burkardt,Mainz 05,19.0,FW,253.0,1.0,0.0,,1.0
Ji Dong-won,Mainz 05,28.0,FW,102.0,0.0,0.0,,1.0
Edimilson Fernandes,Mainz 05,23.0,"MF,DF",1484.0,1.0,0.0,,5.0
Alexander Hack,Mainz 05,25.0,DF,805.0,0.0,0.0,,1.0
Pierre Kunde,Mainz 05,24.0,MF,1866.0,4.0,0.0,,6.0
Danny Latza,Mainz 05,29.0,MF,1373.0,0.0,2.0,,2.0
AarĂłn MartĂ­n,Mainz 05,22.0,DF,1792.0,0.0,0.0,,10.0
Jean-Philippe Mateta,Mainz 05,22.0,FW,1053.0,3.0,1.0,,17.0
Alexandru Maxim,Mainz 05,29.0,MF,117.0,0.0,0.0,,1.0
Florian MĂĽller,Mainz 05,21.0,GK,1125.0,0.0,0.0,,2.0
Phillipp Mwene,Mainz 05,25.0,DF,315.0,0.0,0.0,,0.08
Moussa Niakhate,Mainz 05,23.0,DF,2970.0,1.0,2.0,,9.0
Karim Onisiwo,Mainz 05,27.0,FW,1728.0,4.0,6.0,,3.0
Levin Ă–ztunalÄ±,Mainz 05,23.0,"MF,FW",1778.0,4.0,3.0,,2.8
RonaĂ«l Pierre-Gabriel,Mainz 05,21.0,DF,574.0,0.0,1.0,,3.0
Robin Quaison,Mainz 05,25.0,"FW,MF",2602.0,13.0,2.0,,10.0
Jerry St. Juste,Mainz 05,22.0,DF,2113.0,2.0,2.0,,7.0
ĂdĂˇm Szalai,Mainz 05,31.0,FW,1147.0,1.0,1.0,,1.0
Robin Zentner,Mainz 05,24.0,GK,1935.0,0.0,0.0,,3.0
Lumor Agbenyenu,Mallorca,22.0,DF,1805.0,1.0,0.0,,1.5
Ălex AlegrĂ­a,Mallorca,26.0,FW,109.0,0.0,0.0,,0.0006
Iddrisu Baba,Mallorca,23.0,MF,2903.0,0.0,0.0,,2.0
Ante Budimir,Mallorca,28.0,FW,2765.0,13.0,2.0,,6.0
Ariday Cabrera,Mallorca,30.0,"MF,FW",37.0,0.0,0.0,,0.0325
Xisco Campos,Mallorca,37.0,DF,473.0,0.0,1.0,,0.01
Pablo ChavarrĂ­a,Mallorca,31.0,"FW,MF",209.0,0.0,0.0,,1.0
Cucho,Mallorca,20.0,"FW,MF",1487.0,5.0,1.0,,8.0
Aleix Febas,Mallorca,23.0,MF,1690.0,0.0,3.0,,2.0
Fran GĂˇmez,Mallorca,28.0,DF,1768.0,0.0,1.0,,0.065
Lago Junior,Mallorca,28.0,"MF,FW",2188.0,4.0,0.0,,2.5
Leonardo Koutris,Mallorca,24.0,DF,93.0,0.0,0.0,,3.0
Takefusa Kubo,Mallorca,18.0,"MF,FW",2312.0,4.0,4.0,,13.0
Miquel Parera,Mallorca,23.0,GK,90.0,0.0,0.0,,0.03
Marc Pedraza,Mallorca,32.0,MF,130.0,0.0,0.0,,0.03
Alejandro Pozo Pozo,Mallorca,20.0,DF,1498.0,1.0,2.0,,5.0
AbdĂłn Prats,Mallorca,26.0,"FW,MF",279.0,0.0,0.0,,0.065
Antonio Raillo,Mallorca,27.0,DF,2775.0,1.0,0.0,,2.0
Manolo Reina,Mallorca,34.0,GK,3240.0,0.0,0.0,,0.03
Dani RodrĂ­guez,Mallorca,31.0,"MF,FW",3039.0,5.0,2.0,,1.0
Luka Romero,Mallorca,14.0,MF,8.0,0.0,0.0,,1.0
Yannis Salibur,Mallorca,28.0,"MF,FW",82.0,0.0,0.0,,1.0
Joan Sastre Vanrell,Mallorca,22.0,DF,1360.0,0.0,2.0,,1.6
Aleksandar Sedlar,Mallorca,27.0,DF,814.0,0.0,0.0,,0.065
Josep SeĂ±Ă©,Mallorca,27.0,MF,150.0,0.0,0.0,,0.03
Salva Sevilla,Mallorca,35.0,MF,2568.0,5.0,3.0,,0.02
Aleksandar Trajkovski,Mallorca,26.0,"MF,DF",330.0,0.0,0.0,,1.0
Martin Valjent,Mallorca,23.0,DF,3182.0,0.0,0.0,,2.0
Sergio AgĂĽero,Manchester City,31.0,FW,1452.0,16.0,3.0,,52.0
AngeliĂ±o,Manchester City,22.0,DF,423.0,0.0,0.0,,25.0
Claudio Bravo,Manchester City,36.0,GK,347.0,0.0,0.0,,1.0
JoĂŁo Cancelo,Manchester City,25.0,DF,1208.0,0.0,0.0,,36.0
Kevin De Bruyne,Manchester City,28.0,MF,2791.0,13.0,20.0,,120.0
Ederson,Manchester City,25.0,GK,3071.0,0.0,0.0,,56.0
Fernandinho,Manchester City,34.0,DF,2397.0,0.0,1.0,,4.0
Phil Foden,Manchester City,19.0,"FW,MF",901.0,5.0,2.0,,27.0
Eric GarcĂ­a,Manchester City,18.0,DF,793.0,0.0,0.0,,6.0
Ilkay Gundogan,Manchester City,28.0,MF,2020.0,2.0,1.0,,40.0
Gabriel Jesus,Manchester City,22.0,FW,2030.0,14.0,7.0,,56.0
Aymeric Laporte,Manchester City,25.0,DF,1097.0,1.0,0.0,,60.0
Riyad Mahrez,Manchester City,28.0,FW,1944.0,11.0,9.0,,48.0
Benjamin Mendy,Manchester City,25.0,DF,1492.0,0.0,2.0,,28.0
NicolĂˇs Otamendi,Manchester City,31.0,DF,1715.0,2.0,0.0,,14.0
Rodri,Manchester City,23.0,MF,2486.0,3.0,2.0,,64.0
Leroy SanĂ©,Manchester City,23.0,FW,12.0,0.0,0.0,,80.0
Bernardo Silva,Manchester City,24.0,"FW,MF",2030.0,6.0,7.0,,80.0
David Silva,Manchester City,33.0,MF,1826.0,6.0,10.0,,12.0
Raheem Sterling,Manchester City,24.0,FW,2651.0,20.0,1.0,,128.0
John Stones,Manchester City,25.0,DF,1122.0,0.0,0.0,,36.0
Kyle Walker,Manchester City,29.0,DF,2392.0,1.0,4.0,,40.0
Oleksandr Zinchenko,Manchester City,22.0,DF,1276.0,0.0,0.0,,24.0
Eric Bailly,Manchester Utd,25.0,DF,150.0,0.0,0.0,,17.0
Tahith Chong,Manchester Utd,19.0,"FW,MF",37.0,0.0,0.0,,6.0
Diogo Dalot,Manchester Utd,20.0,DF,67.0,0.0,0.0,,18.0
Bruno Fernandes,Manchester Utd,24.0,MF,1186.0,8.0,7.0,,48.0
Timothy Fosu-Mensah,Manchester Utd,21.0,DF,136.0,0.0,0.0,,6.0
Fred,Manchester Utd,26.0,MF,2163.0,0.0,0.0,,17.5
James Garner,Manchester Utd,18.0,MF,9.0,0.0,0.0,,2.0
David de Gea,Manchester Utd,28.0,GK,3420.0,0.0,0.0,,40.0
Angel Gomes,Manchester Utd,18.0,MF,21.0,0.0,0.0,,3.0
Mason Greenwood,Manchester Utd,17.0,FW,1320.0,10.0,1.0,,29.0
Odion Ighalo,Manchester Utd,30.0,FW,101.0,0.0,0.0,,5.0
Daniel James,Manchester Utd,21.0,FW,2287.0,3.0,6.0,,22.0
Phil Jones,Manchester Utd,27.0,DF,135.0,0.0,0.0,,7.0
Victor LindelĂ¶f,Manchester Utd,25.0,DF,3092.0,1.0,0.0,,28.0
Jesse Lingard,Manchester Utd,26.0,"MF,FW",935.0,1.0,0.0,,17.0
Harry Maguire,Manchester Utd,26.0,DF,3420.0,1.0,1.0,,56.0
Anthony Martial,Manchester Utd,23.0,FW,2624.0,17.0,6.0,,48.0
Juan Mata,Manchester Utd,31.0,"MF,FW",758.0,0.0,2.0,,7.5
Nemanja MatiÄ‡,Manchester Utd,30.0,MF,1581.0,0.0,2.0,,16.0
Scott McTominay,Manchester Utd,22.0,MF,1772.0,4.0,1.0,,22.0
Andreas Pereira,Manchester Utd,23.0,"MF,FW",1484.0,1.0,3.0,,16.0
Paul Pogba,Manchester Utd,26.0,MF,1204.0,1.0,3.0,,80.0
Marcus Rashford,Manchester Utd,21.0,FW,2643.0,17.0,7.0,,64.0
Marcos Rojo,Manchester Utd,29.0,DF,122.0,0.0,0.0,,8.0
Luke Shaw,Manchester Utd,24.0,DF,1733.0,0.0,0.0,,22.0
Axel Tuanzebe,Manchester Utd,21.0,DF,189.0,0.0,0.0,,8.0
Aaron Wan-Bissaka,Manchester Utd,21.0,DF,3070.0,0.0,4.0,,32.0
Brandon Williams,Manchester Utd,18.0,DF,1006.0,1.0,0.0,,11.0
Ashley Young,Manchester Utd,34.0,DF,955.0,0.0,0.0,,3.0
Marley AkĂ©,Marseille,18.0,"FW,MF",99.0,0.0,0.0,,1.0
Jordan Amavi,Marseille,25.0,DF,2164.0,1.0,1.0,,9.0
DarĂ­o Benedetto,Marseille,29.0,FW,2101.0,11.0,0.0,,12.0
Duje Ä†aleta-Car,Marseille,22.0,DF,1886.0,1.0,1.0,,23.0
Florian Chabrolle,Marseille,21.0,MF,18.0,0.0,0.0,,0.025
ValĂ¨re Germain,Marseille,29.0,FW,1350.0,2.0,4.0,,4.0
Ălvaro GonzĂˇlez,Marseille,29.0,DF,1628.0,0.0,0.0,,6.0
Boubacar Kamara,Marseille,19.0,"DF,MF",2139.0,1.0,2.0,,27.0
SaĂ®f-Eddine Khaoui,Marseille,24.0,"MF,FW",106.0,0.0,0.0,,2.0
Isaac Lihadji,Marseille,17.0,"DF,MF",25.0,0.0,0.0,,3.0
Maxime Lopez,Marseille,21.0,"MF,FW",1110.0,0.0,3.0,,10.0
Steve Mandanda,Marseille,34.0,GK,2370.0,0.0,0.0,,2.0
Dimitri Payet,Marseille,32.0,FW,1930.0,9.0,4.0,,10.0
Yohann PelĂ©,Marseille,36.0,GK,150.0,0.0,0.0,,0.025
Lucas Perrin,Marseille,20.0,DF,360.0,0.0,0.0,,1.0
Nemanja RadonjiÄ‡,Marseille,23.0,"FW,MF",880.0,5.0,1.0,,5.5
Valentin Rongier,Marseille,24.0,MF,1790.0,0.0,2.0,,16.0
Hiroki Sakai,Marseille,29.0,DF,1620.0,0.0,0.0,,5.0
Morgan Sanson,Marseille,24.0,MF,2173.0,5.0,4.0,,22.0
Bouna Sarr,Marseille,27.0,"DF,FW",2164.0,1.0,3.0,,6.0
Kevin Strootman,Marseille,29.0,MF,1416.0,2.0,3.0,,8.0
Florian Thauvin,Marseille,26.0,FW,22.0,0.0,0.0,,32.0
Thierry Ambrose,Metz,22.0,FW,548.0,0.0,0.0,,1.0
Victorien Angban,Metz,22.0,MF,1029.0,0.0,0.0,,2.0
Farid Boulaya,Metz,26.0,FW,821.0,2.0,1.0,,1.0
John Boye,Metz,32.0,DF,2115.0,2.0,0.0,,1.0
Dylan Bronn,Metz,24.0,DF,810.0,0.0,0.0,,4.0
Manuel Cabit,Metz,26.0,DF,270.0,0.0,1.0,,0.065
Fabien Centonze,Metz,23.0,DF,2520.0,0.0,3.0,,4.0
Renaud Cohade,Metz,34.0,MF,764.0,1.0,0.0,,0.04
Thomas Delaine,Metz,27.0,DF,1254.0,0.0,0.0,,1.0
Paul Delecroix,Metz,30.0,GK,136.0,0.0,0.0,,0.04
Habib Diallo,Metz,24.0,FW,2196.0,12.0,3.0,,12.0
Mamadou Fofana,Metz,21.0,"DF,MF",1587.0,0.0,0.0,,3.0
Marvin Gakpa,Metz,25.0,"MF,FW",468.0,0.0,0.0,,0.08
Habib MaĂŻga,Metz,23.0,MF,2266.0,1.0,2.0,,2.0
KĂ©vin N'Doram,Metz,23.0,MF,1646.0,0.0,0.0,,2.0
Papa Ndiaga Yade,Metz,19.0,FW,4.0,0.0,0.0,,0.025
Opa Nguette,Metz,25.0,FW,1826.0,5.0,2.0,,2.0
Ibrahima Niane,Metz,20.0,FW,951.0,3.0,0.0,,3.0
Alexandre Oukidja,Metz,31.0,GK,2384.0,0.0,0.0,,1.0
Vincent Pajot,Metz,28.0,MF,519.0,0.0,3.0,,1.0
Stoppila Sunzu,Metz,30.0,DF,1352.0,0.0,0.0,,1.0
Adama TraorĂ©,Metz,24.0,"FW,MF",1007.0,1.0,4.0,,25.0
Matthieu Udol,Metz,23.0,DF,1102.0,0.0,1.0,,1.0
Laszlo Benes,M'Gladbach,21.0,MF,898.0,0.0,4.0,,6.0
Ramy Bensebaini,M'Gladbach,24.0,DF,1448.0,5.0,3.0,,9.0
Louis Beyer,M'Gladbach,19.0,DF,110.0,0.0,0.0,,2.3
Mamadou DoucourĂ©,M'Gladbach,21.0,MF,2.0,0.0,0.0,,0.045
Nico Elvedi,M'Gladbach,22.0,DF,2618.0,1.0,0.0,,28.0
Breel Embolo,M'Gladbach,22.0,"FW,MF",1550.0,8.0,5.0,,13.0
Matthias Ginter,M'Gladbach,25.0,DF,2780.0,1.0,1.0,,28.0
Patrick Herrmann,M'Gladbach,28.0,"FW,MF",1453.0,6.0,6.0,,5.0
Jonas Hofmann,M'Gladbach,27.0,"MF,FW",1633.0,5.0,3.0,,7.0
Tony Jantschke,M'Gladbach,29.0,DF,1012.0,0.0,0.0,,2.0
Fabian Johnson,M'Gladbach,31.0,"MF,DF",271.0,0.0,0.0,,1.0
Christoph Kramer,M'Gladbach,28.0,MF,1464.0,0.0,0.0,,7.0
Stefan Lainer,M'Gladbach,26.0,DF,2710.0,1.0,3.0,,14.0
Torben MĂĽsel,M'Gladbach,20.0,FW,1.0,0.0,0.0,,0.0325
Florian Neuhaus,M'Gladbach,22.0,MF,2356.0,4.0,2.0,,17.0
Alassane Plea,M'Gladbach,26.0,FW,2143.0,10.0,10.0,,35.0
Raffael,M'Gladbach,34.0,MF,64.0,0.0,0.0,,0.0007
Yann Sommer,M'Gladbach,30.0,GK,3060.0,0.0,0.0,,9.0
Lars Stindl,M'Gladbach,30.0,"MF,FW",1432.0,9.0,3.0,,6.0
Tobias Strobl,M'Gladbach,29.0,"MF,DF",615.0,0.0,0.0,,3.0
Marcus Thuram,M'Gladbach,21.0,FW,2202.0,10.0,8.0,,22.0
Ibrahima TraorĂ©,M'Gladbach,31.0,FW,152.0,0.0,1.0,,0.08
Oscar Wendt,M'Gladbach,33.0,DF,1680.0,2.0,2.0,,1.0
Denis Zakaria,M'Gladbach,22.0,MF,1947.0,2.0,2.0,,36.0
IsmaĂ«l Bennacer,Milan,21.0,MF,2485.0,1.0,0.0,,17.0
Lucas Biglia,Milan,33.0,MF,685.0,0.0,1.0,,2.0
Giacomo Bonaventura,Milan,29.0,"MF,FW",1338.0,3.0,5.0,,9.0
Fabio Borini,Milan,28.0,"MF,FW",70.0,0.0,0.0,,4.0
Marco Brescianini,Milan,19.0,MF,25.0,0.0,0.0,,0.01
Davide Calabria,Milan,22.0,DF,1622.0,1.0,1.0,,9.0
Hakan Ă‡alhanoÄźlu,Milan,25.0,"MF,FW",2704.0,9.0,9.0,,30.0
Samu Castillejo,Milan,24.0,"FW,MF",1209.0,2.0,3.0,,11.0
Andrea Conti,Milan,25.0,DF,1725.0,0.0,2.0,,12.0
Gianluigi Donnarumma,Milan,20.0,GK,3201.0,0.0,0.0,,49.0
LĂ©o Duarte,Milan,23.0,DF,405.0,0.0,0.0,,6.0
Matteo Gabbia,Milan,19.0,DF,680.0,0.0,0.0,,2.0
Theo HernĂˇndez,Milan,21.0,DF,2817.0,6.0,3.0,,32.0
Zlatan Ibrahimovic,Milan,37.0,FW,1362.0,10.0,5.0,,3.5
Franck KessiĂ©,Milan,22.0,MF,2904.0,4.0,1.0,,20.0
Simon KjĂ¦r,Milan,30.0,DF,1240.0,0.0,0.0,,7.0
Rade KruniÄ‡,Milan,25.0,MF,537.0,0.0,1.0,,6.5
Diego Laxalt,Milan,26.0,DF,172.0,0.0,0.0,,5.0
Rafael LeĂŁo,Milan,20.0,FW,1404.0,6.0,1.0,,20.0
Daniel Maldini,Milan,17.0,FW,27.0,0.0,0.0,,0.03
Mateo Musacchio,Milan,28.0,DF,1466.0,0.0,0.0,,9.0
Lucas PaquetĂˇ,Milan,21.0,"MF,FW",1103.0,0.0,1.0,,22.0
Krzysztof PiÄ…tek,Milan,24.0,FW,1183.0,4.0,0.0,,21.5
Ante RebiÄ‡,Milan,25.0,FW,1395.0,11.0,3.0,,32.0
Pepe Reina,Milan,36.0,GK,90.0,0.0,0.0,,0.065
Ricardo RodrĂ­guez,Milan,26.0,DF,386.0,0.0,0.0,,5.0
Alessio Romagnoli,Milan,24.0,DF,3091.0,1.0,0.0,,36.0
Alexis Saelemaekers,Milan,20.0,"FW,MF",684.0,1.0,0.0,,6.0
AndrĂ© Silva,Milan,23.0,FW,60.0,0.0,0.0,,16.0
Suso,Milan,25.0,"FW,MF",1359.0,1.0,2.0,,20.0
Ruben Aguilar,Monaco,26.0,DF,1072.0,0.0,2.0,,6.0
Jean-KĂ©vin Augustin,Monaco,22.0,FW,266.0,0.0,0.0,,9.0
TiemouĂ© Bakayoko,Monaco,24.0,MF,1719.0,1.0,2.0,,25.0
Keita BaldĂ©,Monaco,24.0,"FW,MF",858.0,4.0,1.0,,16.0
FodĂ© Ballo-TourĂ©,Monaco,22.0,DF,1679.0,0.0,0.0,,6.0
Gil BastiĂŁo Dias,Monaco,22.0,"DF,MF",1057.0,0.0,0.0,,3.2
Wissam Ben Yedder,Monaco,28.0,FW,2164.0,18.0,4.0,,40.0
Gabriel Boschilia,Monaco,23.0,"MF,FW",130.0,0.0,0.0,,2.0
Cesc FĂ bregas,Monaco,32.0,MF,930.0,0.0,3.0,,6.0
Youssouf Fofana,Monaco,20.0,MF,610.0,0.0,2.0,,11.0
Lyle Foster,Monaco,18.0,FW,62.0,0.0,0.0,,1.0
Kamil Glik,Monaco,31.0,DF,2070.0,1.0,0.0,,4.0
Aleksandr Golovin,Monaco,23.0,MF,2061.0,3.0,4.0,,20.0
Benjamin Henrichs,Monaco,22.0,"DF,MF",890.0,0.0,0.0,,12.0
Jemerson,Monaco,26.0,"DF,MF",1056.0,0.0,0.0,,4.0
Stevan JovetiÄ‡,Monaco,29.0,"FW,MF",473.0,2.0,0.0,,6.5
Benjamin Lecomte,Monaco,28.0,GK,2520.0,0.0,0.0,,11.0
Rony Lopes,Monaco,23.0,FW,80.0,0.0,0.0,,10.0
Guillermo MaripĂˇn,Monaco,25.0,DF,1753.0,2.0,0.0,,11.0
Gelson Martins,Monaco,24.0,"DF,FW",1674.0,4.0,1.0,,20.0
BenoĂ®t Mukinayi,Monaco,18.0,DF,1411.0,0.0,0.0,,25.0
Henry Onyekuru,Monaco,22.0,"FW,MF",160.0,0.0,1.0,,8.0
Jonathan Panzo,Monaco,18.0,DF,107.0,0.0,0.0,,2.0
Adrien Silva,Monaco,30.0,MF,1221.0,0.0,2.0,,8.0
Islam Slimani,Monaco,31.0,FW,1285.0,9.0,7.0,,6.0
Moussa Sylla,Monaco,19.0,FW,10.0,0.0,0.0,,2.0
AurĂ©lien TchouamĂ©ni,Monaco,19.0,MF,65.0,0.0,0.0,,15.0
Adama TraorĂ©,Monaco,24.0,MF,25.0,0.0,0.0,,25.0
Bastian Badu,Montpellier,19.0,FW,9.0,0.0,0.0,,0.035
Dimitry Bertaud,Montpellier,21.0,GK,196.0,0.0,0.0,,0.09
Bilal Boutobba,Montpellier,20.0,"MF,DF",5.0,0.0,0.0,,0.045
Souleymane Camara,Montpellier,36.0,"FW,MF",163.0,0.0,0.0,,0.02
Matis Carvalho,Montpellier,20.0,GK,72.0,0.0,0.0,,0.015
Joris Chotard,Montpellier,17.0,MF,1251.0,0.0,0.0,,6.0
Daniel CongrĂ©,Montpellier,34.0,DF,1941.0,0.0,1.0,,0.04
Nicolas Cozza,Montpellier,20.0,DF,556.0,0.0,0.0,,3.0
Andy Delort,Montpellier,27.0,FW,2280.0,9.0,3.0,,10.0
Keagan Dolly,Montpellier,26.0,MF,148.0,0.0,0.0,,0.095
Jordan Ferri,Montpellier,27.0,MF,1150.0,0.0,0.0,,2.0
Vitorino Hilton,Montpellier,41.0,DF,2510.0,0.0,2.0,,0.0001
Yun Il-lok,Montpellier,27.0,"MF,FW",121.0,0.0,0.0,,0.0009
GaĂ«tan Laborde,Montpellier,25.0,FW,2237.0,6.0,5.0,,8.0
Damien Le Tallec,Montpellier,29.0,"MF,DF",2458.0,2.0,0.0,,3.0
Pedro Mendes,Montpellier,28.0,DF,1376.0,1.0,0.0,,4.0
Florent Mollet,Montpellier,27.0,MF,1684.0,6.0,3.0,,7.0
Ambroise Oyongo,Montpellier,28.0,DF,1821.0,0.0,0.0,,2.0
Mihailo RistiÄ‡,Montpellier,23.0,"DF,MF",811.0,0.0,2.0,,2.0
GerĂłnimo Rulli,Montpellier,27.0,GK,2250.0,0.0,0.0,,5.0
Junior Sambia,Montpellier,22.0,"DF,MF",587.0,1.0,1.0,,2.0
TĂ©ji Savanier,Montpellier,27.0,MF,1524.0,6.0,2.0,,9.0
Petar Skuletic,Montpellier,29.0,FW,106.0,0.0,0.0,,0.0005
Arnaud Souquet,Montpellier,27.0,DF,2016.0,2.0,0.0,,4.0
MathĂ­as SuĂˇrez,Montpellier,23.0,DF,60.0,0.0,0.0,,1.0
Thibaut Vargas,Montpellier,19.0,"DF,MF",151.0,0.0,0.0,,0.025
ClĂ©ment Vidal,Montpellier,19.0,DF,90.0,0.0,0.0,,0.045
Sofiane Alakouch,NĂ®mes,21.0,DF,1400.0,0.0,0.0,,3.0
Sami Ben Amar,NĂ®mes,21.0,FW,14.0,0.0,0.0,,0.035
Yassine Benrahou,NĂ®mes,20.0,"MF,FW",762.0,2.0,3.0,,2.0
Paul Bernardoni,NĂ®mes,22.0,GK,2203.0,0.0,0.0,,5.0
Antonin Bobichon,NĂ®mes,23.0,MF,180.0,0.0,0.0,,2.0
Anthony BrianĂ§on,NĂ®mes,24.0,DF,1737.0,1.0,0.0,,3.5
Lucas BuadĂ©s,NĂ®mes,21.0,FW,121.0,0.0,0.0,,0.0003
Lucas Deaux,NĂ®mes,30.0,MF,1335.0,2.0,1.0,,1.0
Kevin Denkey,NĂ®mes,18.0,FW,603.0,3.0,1.0,,2.5
Lucas Dias,NĂ®mes,20.0,GK,317.0,0.0,0.0,,0.0625
Haris DuljeviÄ‡,NĂ®mes,25.0,"FW,MF",520.0,0.0,3.0,,0.0008
Zinedine Ferhat,NĂ®mes,26.0,"FW,MF",2246.0,3.0,4.0,,2.0
Lamine Fomba,NĂ®mes,21.0,MF,1373.0,0.0,0.0,,3.0
Moussa KonĂ©,NĂ®mes,22.0,FW,140.0,2.0,0.0,,2.0
LoĂŻck Landre,NĂ®mes,27.0,DF,929.0,1.0,0.0,,1.0
Pablo Martinez,NĂ®mes,30.0,DF,2339.0,2.0,1.0,,2.0
Florian Miguel,NĂ®mes,22.0,DF,2056.0,1.0,0.0,,1.0
GaĂ«tan Paquiez,NĂ®mes,25.0,DF,1530.0,0.0,0.0,,0.08
Romain Philippoteaux,NĂ®mes,31.0,"FW,MF",1994.0,5.0,2.0,,0.08
Renaud Ripart,NĂ®mes,26.0,"FW,DF",2027.0,4.0,2.0,,3.0
Nolan Roux,NĂ®mes,31.0,FW,584.0,2.0,0.0,,1.0
ThĂ©o Sainte-Luce,NĂ®mes,20.0,"DF,FW",22.0,0.0,0.0,,0.03
Sidy Sarr,NĂ®mes,23.0,MF,1165.0,0.0,2.0,,2.0
Vlatko Stojanovski,NĂ®mes,22.0,FW,123.0,0.0,0.0,,0.04
Pierrick Valdivia,NĂ®mes,31.0,MF,68.0,0.0,0.0,,0.0475
Antoine Valerio,NĂ®mes,19.0,MF,87.0,0.0,0.0,,0.2
Theo Valls,NĂ®mes,23.0,MF,1632.0,1.0,1.0,,2.0
Mehdi Abeid,Nantes,26.0,MF,1817.0,1.0,2.0,,2.0
Dennis Appiah,Nantes,27.0,DF,1605.0,0.0,0.0,,1.0
Thomas Basila,Nantes,20.0,DF,415.0,0.0,0.0,,1.0
Cristian Benavente,Nantes,25.0,"MF,FW",349.0,0.0,1.0,,3.0
Ludovic Blas,Nantes,21.0,"FW,MF",1845.0,5.0,1.0,,8.0
Marcus Coco,Nantes,23.0,FW,14.0,0.0,0.0,,2.0
Kalifa Coulibaly,Nantes,27.0,FW,1616.0,4.0,0.0,,4.0
Renaud Emond,Nantes,27.0,"FW,MF",292.0,0.0,0.0,,3.0
FĂˇbio,Nantes,29.0,DF,834.0,0.0,0.0,,2.5
Andrei Girotto,Nantes,27.0,DF,2177.0,1.0,0.0,,4.0
JosuĂ© Homawoo,Nantes,21.0,DF,45.0,0.0,0.0,,0.015
Abdoul Kader Bamba,Nantes,25.0,"FW,MF",1468.0,1.0,3.0,,1.0
Rene Krhin,Nantes,29.0,"DF,MF",327.0,0.0,0.0,,1.0
Alban Lafont,Nantes,20.0,GK,2430.0,0.0,0.0,,11.0
Lucas Lima,Nantes,27.0,"FW,DF",270.0,0.0,0.0,,5.0
Anthony Limbombe,Nantes,25.0,"FW,MF",151.0,1.0,0.0,,4.0
Imran Louza,Nantes,20.0,"MF,FW",2009.0,2.0,2.0,,12.0
Wesley Moustache,Nantes,20.0,DF,45.0,0.0,0.0,,0.015
Samuel Moutoussamy,Nantes,22.0,"DF,FW",523.0,0.0,0.0,,3.0
Nicolas Pallois,Nantes,31.0,DF,1890.0,0.0,0.0,,2.0
Percy Prado,Nantes,23.0,DF,185.0,0.0,0.0,,0.03
Valentin Rongier,Nantes,24.0,MF,270.0,0.0,1.0,,16.0
Roli Pereira de Sa,Nantes,22.0,MF,6.0,0.0,0.0,,0.015
Moses Simon,Nantes,24.0,"FW,MF",2177.0,5.0,5.0,,6.0
Abdoulaye TourĂ©,Nantes,25.0,MF,2221.0,3.0,0.0,,8.0
Charles Traore,Nantes,27.0,DF,1738.0,0.0,1.0,,2.5
Molla WaguĂ©,Nantes,28.0,DF,682.0,0.0,0.0,,0.08
Elie Youan,Nantes,20.0,FW,163.0,0.0,0.0,,0.000725
Allan,Napoli,28.0,MF,1280.0,2.0,1.0,,25.0
JosĂ© CallejĂłn,Napoli,32.0,"FW,MF",2172.0,4.0,7.0,,9.0
Diego Demme,Napoli,27.0,MF,902.0,1.0,0.0,,13.0
Giovanni Di Lorenzo,Napoli,25.0,DF,2970.0,3.0,3.0,,16.0
Elif Elmas,Napoli,19.0,MF,1134.0,1.0,1.0,,18.0
Faouzi Ghoulam,Napoli,28.0,DF,376.0,0.0,1.0,,9.0
Elseid Hysaj,Napoli,25.0,DF,1481.0,1.0,2.0,,13.0
Lorenzo Insigne,Napoli,28.0,"FW,MF",2810.0,8.0,6.0,,48.0
Kalidou Koulibaly,Napoli,28.0,DF,2105.0,0.0,0.0,,56.0
Fernando Llorente,Napoli,34.0,FW,501.0,3.0,1.0,,4.0
Stanislav Lobotka,Napoli,24.0,MF,752.0,0.0,0.0,,16.0
Hirving Lozano,Napoli,24.0,FW,1025.0,4.0,1.0,,28.0
Sebastiano Luperto,Napoli,22.0,DF,529.0,0.0,0.0,,4.0
Nikola MaksimoviÄ‡,Napoli,27.0,DF,1799.0,1.0,1.0,,18.0
KĂ©vin Malcuit,Napoli,28.0,DF,256.0,0.0,0.0,,12.0
Kostas Manolas,Napoli,28.0,DF,2176.0,4.0,0.0,,32.0
Alex Meret,Napoli,22.0,GK,1951.0,0.0,0.0,,28.0
Dries Mertens,Napoli,32.0,FW,1689.0,9.0,7.0,,20.0
